Order_ID,Customer_ID,Category,Payment_Method,Order_Value,Discount_Percent,Est_Delivery_Days,Actual_Delivery_Days,Customer_Rating,Returned,City_Tier,Delivery_Delay,Fulfillment_Status,High_Value_Order,Net_Revenue,Customer_Segmentation
ORD1605,CUST226,Electronics,CREDIT CARD,2755.84,30,2,7.0,2.0,No,Tier 2,5.0,Severe Delay,Normal Order,1929.09,Standard Order
ORD1606,CUST236,Electronics,CREDIT CARD,637.16,0,5,7.0,1.0,Yes,Tier 2,2.0,Unknown Status,Normal Order,637.16,Standard Order
ORD1607,CUST239,Books,CREDIT CARD,675.03,0,7,7.0,2.0,No,Tier 2,0.0,On-Time,Normal Order,675.03,Standard Order
ORD1608,CUST344,Home,CREDIT CARD,400.91,10,7,7.0,3.0,No,Tier 2,0.0,On-Time,Normal Order,360.82,Standard Order
ORD1609,CUST228,Beauty,UPI,816.39,30,7,7.0,4.0,Yes,Tier 1,0.0,On-Time,Normal Order,571.47,High Risk Transaction
ORD1610,CUST157,Electronics,UPI,11739.26,15,4,7.0,4.0,No,Tier 2,3.0,Severe Delay,High Value Order,9978.37,Loyal & Satisfied
ORD1612,CUST100,Electronics,UPI,573.63,10,5,7.0,4.0,No,Tier 3,2.0,Unknown Status,Normal Order,516.27,Standard Order
ORD1613,CUST338,Fashion,DEBIT CARD,2356.27,5,5,7.0,4.0,No,Tier 3,2.0,Unknown Status,Normal Order,2238.46,Loyal & Satisfied
ORD1614,CUST133,Electronics,CREDIT CARD,1372.87,30,7,7.0,3.0,No,Tier 1,0.0,On-Time,Normal Order,961.01,Standard Order
ORD1615,CUST195,Books,CREDIT CARD,443.08,10,5,7.0,1.0,No,Tier 1,2.0,Unknown Status,Normal Order,398.77,Standard Order
ORD1616,CUST225,Home,DEBIT CARD,918.72,10,3,7.0,4.0,No,Tier 1,4.0,Severe Delay,Normal Order,826.85,Standard Order
ORD1617,CUST217,Fashion,CREDIT CARD,1002.86,50,3,7.0,5.0,No,Tier 1,4.0,Severe Delay,Normal Order,501.43,Standard Order
ORD1618,CUST147,Electronics,UPI,2302.6,10,6,7.0,3.0,No,Tier 3,1.0,Unknown Status,Normal Order,2072.34,Standard Order
ORD1619,CUST188,Beauty,UPI,231.33,50,6,7.0,3.0,No,Tier 1,1.0,Unknown Status,Normal Order,115.66,Standard Order
ORD1620,CUST331,Fashion,DEBIT CARD,670.05,0,2,7.0,5.0,Yes,Tier 1,5.0,Severe Delay,Normal Order,670.05,Standard Order
ORD1621,CUST336,Fashion,CREDIT CARD,1293.46,0,3,7.0,3.0,No,Tier 3,4.0,Severe Delay,Normal Order,1293.46,Standard Order
ORD1622,CUST216,Electronics,UPI,669.7,5,3,7.0,3.0,No,Tier 3,4.0,Severe Delay,Normal Order,636.22,Standard Order
ORD1623,CUST228,Fashion,DEBIT CARD,1685.04,20,3,7.0,5.0,Yes,Tier 2,4.0,Severe Delay,Normal Order,1348.03,Standard Order
ORD1624,CUST115,Beauty,CREDIT CARD,1186.29,20,6,7.0,5.0,No,Tier 2,1.0,Unknown Status,Normal Order,949.03,Standard Order
ORD1625,CUST288,Fashion,DEBIT CARD,873.44,20,7,7.0,4.0,Yes,Tier 2,0.0,On-Time,Normal Order,698.75,Standard Order
ORD1627,CUST291, Electronics ,UPI,1700.16,30,5,7.0,3.0,No,Tier 2,2.0,Unknown Status,Normal Order,1190.11,Standard Order
ORD1628,CUST290,Home,CREDIT CARD,408.79,30,7,7.0,2.0,No,Tier 2,0.0,On-Time,Normal Order,286.15,Standard Order
ORD1629,CUST168,Fashion,COD,1431.78,5,4,7.0,4.0,Yes,Tier 1,3.0,Severe Delay,Normal Order,1360.19,Standard Order
ORD1630,CUST121,Home,UPI,2476.19,30,6,7.0,2.0,No,Tier 1,1.0,Unknown Status,Normal Order,1733.33,Standard Order
ORD1631,CUST192,Beauty,UPI,2049.02,20,3,7.0,4.0,No,Tier 2,4.0,Severe Delay,Normal Order,1639.22,Loyal & Satisfied
ORD1633,CUST294,Books,DEBIT CARD,5586.0,10,6,7.0,4.0,No,Tier 3,1.0,Unknown Status,High Value Order,5027.4,Loyal & Satisfied
ORD1634,CUST175,Home,CREDIT CARD,1093.52,30,7,7.0,3.0,No,Tier 3,0.0,On-Time,Normal Order,765.46,Standard Order
ORD1635,CUST253,Fashion,UPI,459.79,0,2,7.0,4.0,No,Tier 2,5.0,Severe Delay,Normal Order,459.79,Standard Order
ORD1636,CUST243,Home,CREDIT CARD,498.03,0,3,7.0,4.0,No,Tier 2,4.0,Severe Delay,Normal Order,498.03,Standard Order
ORD1637,CUST278,Fashion,COD,355.1,10,2,7.0,5.0,No,Tier 3,5.0,Severe Delay,Normal Order,319.59,Standard Order
ORD1638,CUST328,Electronics,COD,2640.78,10,3,7.0,3.0,No,Tier 2,4.0,Severe Delay,Normal Order,2376.7,Standard Order
ORD1639,CUST185,Home,DEBIT CARD,395.22,10,6,7.0,1.0,No,Tier 1,1.0,Unknown Status,Normal Order,355.7,Standard Order
ORD1640,CUST284,Books,CREDIT CARD,400.51,0,5,7.0,3.0,No,Tier 2,2.0,Unknown Status,Normal Order,400.51,Standard Order
ORD1641,CUST128,Books,CREDIT CARD,3050.4,20,7,7.0,4.0,No,Tier 3,0.0,On-Time,Normal Order,2440.32,Loyal & Satisfied
ORD1642,CUST305,Beauty,DEBIT CARD,833.77,10,7,7.0,4.0,Yes,Tier 1,0.0,On-Time,Normal Order,750.39,Standard Order
ORD1643,CUST319,Fashion,UPI,247.02,5,4,7.0,5.0,No,Tier 3,3.0,Severe Delay,Normal Order,234.67,Standard Order
ORD1644,CUST168,Home,CREDIT CARD,279.94,50,2,7.0,5.0,No,Tier 1,5.0,Severe Delay,Normal Order,139.97,Standard Order
ORD1645,CUST146,Beauty,DEBIT CARD,430.02,10,7,7.0,3.0,Yes,Tier 2,0.0,On-Time,Normal Order,387.02,Standard Order
ORD1646,CUST340,Home,UPI,560.04,50,6,7.0,4.0,Yes,Tier 2,1.0,Unknown Status,Normal Order,280.02,High Risk Transaction
ORD1647,CUST193,Fashion,DEBIT CARD,1841.09,15,5,7.0,2.0,No,Tier 2,2.0,Unknown Status,Normal Order,1564.93,Standard Order
ORD1648,CUST337,Books,DEBIT CARD,456.76,10,6,7.0,5.0,No,Tier 1,1.0,Unknown Status,Normal Order,411.08,Standard Order
ORD1649,CUST289,Electronics,UPI,389.83,0,2,7.0,4.0,Yes,Tier 3,5.0,Severe Delay,Normal Order,389.83,Standard Order
ORD1650,CUST343,Books,CREDIT CARD,2370.46,30,4,7.0,4.0,No,Tier 2,3.0,Severe Delay,Normal Order,1659.32,Loyal & Satisfied
ORD1651,CUST296,Beauty,UPI,1867.8,10,7,7.0,5.0,No,Tier 1,0.0,On-Time,Normal Order,1681.02,Loyal & Satisfied
ORD1652,CUST303,Electronics,UPI,1057.26,30,6,7.0,3.0,No,Tier 2,1.0,Unknown Status,Normal Order,740.08,Standard Order
ORD1653,CUST243,Beauty,CREDIT CARD,1395.46,15,3,7.0,1.0,No,Tier 1,4.0,Severe Delay,Normal Order,1186.14,Standard Order
ORD1654,CUST317,Fashion,DEBIT CARD,760.91,5,5,7.0,4.0,No,Tier 1,2.0,Unknown Status,Normal Order,722.86,Standard Order
ORD1655,CUST317,Electronics,UPI,1188.12,30,6,7.0,4.0,No,Tier 1,1.0,Unknown Status,Normal Order,831.68,Standard Order
ORD1656,CUST275,Beauty,UPI,1259.87,50,5,7.0,3.0,No,Tier 3,2.0,Unknown Status,Normal Order,629.93,Standard Order
ORD1657,CUST184,Fashion,DEBIT CARD,934.67,20,7,7.0,1.0,No,Tier 2,0.0,On-Time,Normal Order,747.74,Standard Order
ORD1658,CUST138,Books,UPI,3755.85,10,3,7.0,5.0,No,Tier 2,4.0,Severe Delay,Normal Order,3380.26,Loyal & Satisfied
ORD1659,CUST199,Fashion,COD,224.29,15,4,7.0,2.0,No,Tier 1,3.0,Severe Delay,Normal Order,190.65,Standard Order
ORD1660,CUST132,Home,CREDIT CARD,2486.07,15,4,7.0,4.0,No,Tier 1,3.0,Severe Delay,Normal Order,2113.16,Loyal & Satisfied
ORD1661,CUST321,Fashion,COD,399.24,30,3,7.0,5.0,Yes,Tier 3,4.0,Severe Delay,Normal Order,279.47,High Risk Transaction
ORD1662,CUST200,Fashion,CREDIT CARD,2595.87,5,5,7.0,3.0,Yes,Tier 2,2.0,Unknown Status,Normal Order,2466.08,Standard Order
ORD1663,CUST122,Home,UPI,1635.33,0,7,7.0,2.0,No,Tier 3,0.0,On-Time,Normal Order,1635.33,Standard Order
ORD1664,CUST349,Beauty,UPI,2979.92,10,6,7.0,5.0,No,Tier 1,1.0,Unknown Status,Normal Order,2681.93,Loyal & Satisfied
ORD1665,CUST109,Beauty,UPI,353.9,15,3,7.0,4.0,No,Tier 1,4.0,Severe Delay,Normal Order,300.82,Standard Order
ORD1666,CUST345, Fashion ,UPI,1428.0,5,2,7.0,4.0,No,Tier 3,5.0,Severe Delay,Normal Order,1356.6,Loyal & Satisfied
ORD1667,CUST168,Home,UPI,1242.99,20,5,7.0,4.0,No,Tier 2,2.0,Unknown Status,Normal Order,994.39,Standard Order
ORD1668,CUST199,Home,DEBIT CARD,2037.25,15,4,7.0,2.0,Yes,Tier 1,3.0,Severe Delay,Normal Order,1731.66,Standard Order
ORD1669,CUST133,Books,DEBIT CARD,1346.29,5,3,7.0,5.0,Yes,Tier 1,4.0,Severe Delay,Normal Order,1278.98,Standard Order
ORD1670,CUST279,Beauty,CREDIT CARD,1367.19,0,4,7.0,4.0,No,Tier 3,3.0,Severe Delay,Normal Order,1367.19,Loyal & Satisfied
ORD1671,CUST322,Electronics,UPI,1042.12,0,5,7.0,3.0,No,Tier 2,2.0,Unknown Status,Normal Order,1042.12,Standard Order
ORD1672,CUST237,Beauty,UPI,754.06,15,4,7.0,5.0,No,Tier 2,3.0,Severe Delay,Normal Order,640.95,Standard Order
ORD1673,CUST349,Beauty,COD,1187.44,50,3,7.0,3.0,No,Tier 1,4.0,Severe Delay,Normal Order,593.72,Standard Order
ORD1674,CUST246,Books,CREDIT CARD,389.18,15,5,7.0,3.0,No,Tier 1,2.0,Unknown Status,Normal Order,330.8,Standard Order
ORD1675,CUST285,Electronics,CREDIT CARD,5086.17,30,2,7.0,2.0,No,Tier 3,5.0,Severe Delay,High Value Order,3560.32,Standard Order
ORD1676,CUST195,Books,CREDIT CARD,2079.8,10,3,7.0,4.0,No,Tier 1,4.0,Severe Delay,Normal Order,1871.82,Loyal & Satisfied
ORD1677,CUST100,Electronics,CREDIT CARD,4769.5,5,6,7.0,4.0,No,Tier 2,1.0,Unknown Status,High Value Order,4531.02,Loyal & Satisfied
ORD1678,CUST347,Fashion,UPI,585.69,15,7,7.0,4.0,No,Tier 3,0.0,On-Time,Normal Order,497.84,Standard Order
ORD1679,CUST168,Electronics,UPI,3372.18,10,3,7.0,5.0,Yes,Tier 1,4.0,Severe Delay,Normal Order,3034.96,Standard Order
ORD1680,CUST336,Books,UPI,2681.57,30,5,7.0,4.0,Yes,Tier 1,2.0,Unknown Status,Normal Order,1877.1,High Risk Transaction
ORD1681,CUST103,Beauty,CREDIT CARD,1895.86,10,7,7.0,3.0,Yes,Tier 2,0.0,On-Time,Normal Order,1706.27,Standard Order
ORD1683,CUST123,Electronics,CREDIT CARD,770.9,0,2,7.0,1.0,No,Tier 2,5.0,Severe Delay,Normal Order,770.9,Standard Order
ORD1684,CUST179,Home,CREDIT CARD,2742.58,5,2,7.0,3.0,No,Tier 1,5.0,Severe Delay,Normal Order,2605.45,Standard Order
ORD1686,CUST101,Fashion,CREDIT CARD,310.29,0,4,7.0,5.0,No,Tier 2,3.0,Severe Delay,Normal Order,310.29,Standard Order
ORD1687,CUST340,Books,COD,762.83,50,7,7.0,5.0,No,Tier 2,0.0,On-Time,Normal Order,381.42,Standard Order
ORD1688,CUST319,Fashion,UPI,4306.92,15,5,7.0,3.0,No,Tier 1,2.0,Unknown Status,Normal Order,3660.88,Standard Order
ORD1690,CUST259,Electronics,UPI,6218.24,15,4,7.0,4.0,No,Tier 3,3.0,Severe Delay,High Value Order,5285.5,Loyal & Satisfied
ORD1691,CUST318,Electronics,COD,1683.27,30,2,7.0,2.0,No,Tier 2,5.0,Severe Delay,Normal Order,1178.29,Standard Order
ORD1693,CUST251,Electronics,CREDIT CARD,466.57,10,3,7.0,4.0,No,Tier 2,4.0,Severe Delay,Normal Order,419.91,Standard Order
ORD1694,CUST239,Electronics,COD,510.38,0,6,7.0,4.0,No,Tier 3,1.0,Unknown Status,Normal Order,510.38,Standard Order
ORD1695,CUST277,Electronics,CREDIT CARD,229.99,50,7,7.0,5.0,Yes,Tier 3,0.0,On-Time,Normal Order,115.0,High Risk Transaction
ORD1697,CUST223,Books,UPI,518.73,50,6,7.0,2.0,Yes,Tier 1,1.0,Unknown Status,Normal Order,259.36,High Risk Transaction
ORD1698,CUST132,Home,UPI,995.66,50,3,7.0,4.0,No,Tier 1,4.0,Severe Delay,Normal Order,497.83,Standard Order
ORD1699,CUST260,Fashion,UPI,4299.92,30,6,7.0,3.0,No,Tier 1,1.0,Unknown Status,Normal Order,3009.94,Standard Order
ORD1700,CUST288,Beauty,COD,1044.6,20,4,7.0,1.0,No,Tier 1,3.0,Severe Delay,Normal Order,835.68,Standard Order
ORD1701,CUST278,Beauty,CREDIT CARD,3355.41,0,3,7.0,4.0,No,Tier 3,4.0,Severe Delay,Normal Order,3355.41,Loyal & Satisfied
ORD1702,CUST270,Beauty,CREDIT CARD,1595.22,50,4,7.0,5.0,No,Tier 1,3.0,Severe Delay,Normal Order,797.61,Loyal & Satisfied
ORD1704,CUST111, Books ,UPI,859.75,10,6,7.0,4.0,No,Tier 2,1.0,Unknown Status,Normal Order,773.78,Standard Order
ORD1705,CUST166,Home,CREDIT CARD,331.48,5,4,7.0,5.0,No,Tier 1,3.0,Severe Delay,Normal Order,314.91,Standard Order
ORD1706,CUST164,Beauty,COD,808.49,30,4,7.0,5.0,Yes,Tier 3,3.0,Severe Delay,Normal Order,565.94,High Risk Transaction
ORD1707,CUST260,Fashion,UPI,1897.67,30,4,7.0,5.0,No,Tier 3,3.0,Severe Delay,Normal Order,1328.37,Loyal & Satisfied
ORD1709,CUST173,Books,COD,544.88,0,5,7.0,4.0,No,Tier 1,2.0,Unknown Status,Normal Order,544.88,Standard Order
ORD1711,CUST143,Home,UPI,6230.21,15,4,7.0,4.0,No,Tier 2,3.0,Severe Delay,High Value Order,5295.68,Loyal & Satisfied
ORD1712,CUST128,Books,UPI,2504.71,5,7,7.0,1.0,No,Tier 1,0.0,On-Time,Normal Order,2379.47,Standard Order
ORD1713,CUST240,Beauty,CREDIT CARD,2183.5,10,5,7.0,4.0,No,Tier 2,2.0,Unknown Status,Normal Order,1965.15,Loyal & Satisfied
ORD1715,CUST194,Home,CREDIT CARD,2478.0,20,6,7.0,4.0,No,Tier 1,1.0,Unknown Status,Normal Order,1982.4,Loyal & Satisfied
ORD1716,CUST145,Beauty,UPI,2507.55,10,6,7.0,4.0,No,Tier 3,1.0,Unknown Status,Normal Order,2256.8,Loyal & Satisfied
ORD1717,CUST229,Fashion,UPI,1578.58,5,4,7.0,3.0,No,Tier 1,3.0,Severe Delay,Normal Order,1499.65,Standard Order
ORD1718,CUST342, Home ,UPI,7163.03,10,4,7.0,4.0,No,Tier 3,3.0,Severe Delay,High Value Order,6446.73,Loyal & Satisfied
ORD1720,CUST134,Electronics,CREDIT CARD,4452.27,50,5,7.0,4.0,No,Tier 2,2.0,Unknown Status,Normal Order,2226.14,Loyal & Satisfied
ORD1721,CUST314,Fashion,CREDIT CARD,3892.92,10,5,7.0,3.0,No,Tier 1,2.0,Unknown Status,Normal Order,3503.63,Standard Order
ORD1722,CUST180,Electronics,DEBIT CARD,217.32,15,4,7.0,5.0,No,Tier 3,3.0,Severe Delay,Normal Order,184.72,Standard Order
ORD1723,CUST189,Electronics,UPI,1097.07,0,6,7.0,5.0,No,Tier 2,1.0,Unknown Status,Normal Order,1097.07,Standard Order
ORD1724,CUST107,Fashion,CREDIT CARD,5865.2,20,4,7.0,4.0,Yes,Tier 1,3.0,Severe Delay,High Value Order,4692.16,Standard Order
ORD1725,CUST192,Home,DEBIT CARD,363.25,15,6,7.0,1.0,No,Tier 2,1.0,Unknown Status,Normal Order,308.76,Standard Order
ORD1726,CUST253,Beauty,UPI,1390.4,5,6,7.0,5.0,No,Tier 1,1.0,Unknown Status,Normal Order,1320.88,Loyal & Satisfied
ORD1727,CUST301,Beauty,UPI,5991.82,50,4,7.0,4.0,No,Tier 2,3.0,Severe Delay,High Value Order,2995.91,Loyal & Satisfied
ORD1728,CUST189,Electronics,CREDIT CARD,1416.19,5,2,7.0,4.0,No,Tier 3,5.0,Severe Delay,Normal Order,1345.38,Loyal & Satisfied
ORD1729,CUST261,Electronics,UPI,515.74,50,5,7.0,4.0,No,Tier 1,2.0,Unknown Status,Normal Order,257.87,Standard Order
ORD1730,CUST214,Home,UPI,1509.07,50,7,7.0,4.0,No,Tier 1,0.0,On-Time,Normal Order,754.54,Loyal & Satisfied
ORD1731,CUST204,Books,COD,543.06,5,6,7.0,3.0,No,Tier 1,1.0,Unknown Status,Normal Order,515.91,Standard Order
ORD1732,CUST234,Fashion,UPI,1300.03,15,6,7.0,5.0,No,Tier 2,1.0,Unknown Status,Normal Order,1105.03,Standard Order
ORD1733,CUST295,Electronics,DEBIT CARD,315.39,15,2,7.0,5.0,No,Tier 1,5.0,Severe Delay,Normal Order,268.08,Standard Order
ORD1734,CUST157,Beauty,CREDIT CARD,1595.14,50,7,7.0,3.0,No,Tier 1,0.0,On-Time,Normal Order,797.57,Standard Order
ORD1735,CUST344,Home,COD,1290.96,15,3,7.0,5.0,No,Tier 1,4.0,Severe Delay,Normal Order,1097.32,Standard Order
ORD1736,CUST213,Fashion,UPI,2221.54,50,2,7.0,3.0,No,Tier 1,5.0,Severe Delay,Normal Order,1110.77,Standard Order
ORD1737,CUST336,Home,CREDIT CARD,1694.22,50,7,7.0,4.0,No,Tier 3,0.0,On-Time,Normal Order,847.11,Loyal & Satisfied
ORD1738,CUST174, Fashion ,DEBIT CARD,1396.45,0,2,7.0,4.0,Yes,Tier 1,5.0,Severe Delay,Normal Order,1396.45,Standard Order
ORD1739,CUST256,Fashion,CREDIT CARD,1955.7,30,6,7.0,3.0,No,Tier 2,1.0,Unknown Status,Normal Order,1368.99,Standard Order
ORD1740,CUST219,Electronics,CREDIT CARD,433.13,0,5,7.0,4.0,No,Tier 2,2.0,Unknown Status,Normal Order,433.13,Standard Order
ORD1741,CUST263,Home,COD,1557.13,5,2,7.0,4.0,No,Tier 2,5.0,Severe Delay,Normal Order,1479.27,Loyal & Satisfied
ORD1742,CUST316, Home ,UPI,483.31,30,3,7.0,2.0,No,Tier 1,4.0,Severe Delay,Normal Order,338.32,Standard Order
ORD1745,CUST263,Electronics,COD,1044.16,20,2,7.0,5.0,No,Tier 1,5.0,Severe Delay,Normal Order,835.33,Standard Order
ORD1747,CUST200,Books,UPI,1118.8,15,3,7.0,4.0,No,Tier 1,4.0,Severe Delay,Normal Order,950.98,Standard Order
ORD1748,CUST300,Beauty,UPI,344.92,0,5,7.0,2.0,No,Tier 1,2.0,Unknown Status,Normal Order,344.92,Standard Order
ORD1749,CUST251,Fashion,COD,1409.07,15,2,7.0,5.0,Yes,Tier 1,5.0,Severe Delay,Normal Order,1197.71,Standard Order
ORD1750,CUST291, Home ,UPI,1739.29,30,2,7.0,2.0,Yes,Tier 2,5.0,Severe Delay,Normal Order,1217.5,High Risk Transaction
ORD1751,CUST326,Electronics,UPI,2025.04,20,5,7.0,4.0,Yes,Tier 1,2.0,Unknown Status,Normal Order,1620.03,Standard Order
ORD1753,CUST198,Home,UPI,1444.0,20,7,7.0,4.0,No,Tier 2,0.0,On-Time,Normal Order,1155.2,Loyal & Satisfied
ORD1754,CUST339,Books,COD,1098.63,0,7,7.0,4.0,Yes,Tier 2,0.0,On-Time,Normal Order,1098.63,Standard Order
ORD1755,CUST135,Beauty,COD,1872.37,15,2,7.0,3.0,No,Tier 2,5.0,Severe Delay,Normal Order,1591.51,Standard Order
ORD1756,CUST309,Electronics,CREDIT CARD,1514.01,30,5,7.0,3.0,Yes,Tier 1,2.0,Unknown Status,Normal Order,1059.81,High Risk Transaction
ORD1757,CUST340,Home,CREDIT CARD,1319.05,20,2,7.0,5.0,No,Tier 3,5.0,Severe Delay,Normal Order,1055.24,Standard Order
ORD1758,CUST330,Electronics,DEBIT CARD,630.57,50,4,7.0,4.0,No,Tier 2,3.0,Severe Delay,Normal Order,315.29,Standard Order
ORD1759,CUST195,Fashion,CREDIT CARD,203.03,5,7,7.0,1.0,No,Tier 2,0.0,On-Time,Normal Order,192.88,Standard Order
ORD1760,CUST251,Books,CREDIT CARD,486.89,5,6,7.0,4.0,No,Tier 3,1.0,Unknown Status,Normal Order,462.55,Standard Order
ORD1762,CUST289, Electronics ,UPI,1094.26,15,2,7.0,4.0,No,Tier 1,5.0,Severe Delay,Normal Order,930.12,Standard Order
ORD1763,CUST323,Electronics,COD,1621.12,50,3,7.0,2.0,No,Tier 2,4.0,Severe Delay,Normal Order,810.56,Standard Order
ORD1764,CUST136,Beauty,UPI,559.45,30,7,7.0,3.0,No,Tier 2,0.0,On-Time,Normal Order,391.62,Standard Order
ORD1765,CUST111, Home ,UPI,4396.73,0,6,7.0,3.0,Yes,Tier 3,1.0,Unknown Status,Normal Order,4396.73,Standard Order
ORD1766,CUST212,Home,CREDIT CARD,210.06,20,4,7.0,5.0,Yes,Tier 3,3.0,Severe Delay,Normal Order,168.05,Standard Order
ORD1767,CUST282, Fashion ,UPI,2419.6,0,7,7.0,4.0,No,Tier 1,0.0,On-Time,Normal Order,2419.6,Loyal & Satisfied
ORD1768,CUST112,Books,CREDIT CARD,1672.06,5,5,7.0,4.0,No,Tier 1,2.0,Unknown Status,Normal Order,1588.46,Loyal & Satisfied
ORD1769,CUST122,Home,UPI,901.54,20,3,7.0,4.0,No,Tier 1,4.0,Severe Delay,Normal Order,721.23,Standard Order
ORD1770,CUST316,Beauty,COD,277.71,30,4,7.0,4.0,No,Tier 1,3.0,Severe Delay,Normal Order,194.4,Standard Order
ORD1771,CUST198,Fashion,UPI,1681.22,0,5,7.0,5.0,No,Tier 2,2.0,Unknown Status,Normal Order,1681.22,Loyal & Satisfied
ORD1772,CUST204,Fashion,UPI,930.7,10,2,7.0,4.0,No,Tier 2,5.0,Severe Delay,Normal Order,837.63,Standard Order
ORD1773,CUST129,Beauty,UPI,4329.58,15,5,7.0,3.0,No,Tier 2,2.0,Unknown Status,Normal Order,3680.14,Standard Order
ORD1774,CUST116,Books,CREDIT CARD,1371.3,50,4,7.0,4.0,No,Tier 1,3.0,Severe Delay,Normal Order,685.65,Loyal & Satisfied
ORD1775,CUST212,Beauty,UPI,4411.43,50,4,7.0,4.0,No,Tier 1,3.0,Severe Delay,Normal Order,2205.72,Loyal & Satisfied
ORD1776,CUST161, Books ,CREDIT CARD,573.62,15,2,7.0,3.0,No,Tier 1,5.0,Severe Delay,Normal Order,487.58,Standard Order
ORD1777,CUST183,Beauty,CREDIT CARD,2140.44,10,5,7.0,4.0,No,Tier 3,2.0,Unknown Status,Normal Order,1926.4,Loyal & Satisfied
ORD1778,CUST211,Beauty,CREDIT CARD,1640.56,5,5,7.0,2.0,No,Tier 1,2.0,Unknown Status,Normal Order,1558.53,Standard Order
ORD1779,CUST316,Electronics,UPI,2217.2,20,2,7.0,4.0,No,Tier 3,5.0,Severe Delay,Normal Order,1773.76,Loyal & Satisfied
ORD1780,CUST185,Fashion,COD,562.47,15,5,7.0,5.0,Yes,Tier 2,2.0,Unknown Status,Normal Order,478.1,Standard Order
ORD1781,CUST240,Beauty,CREDIT CARD,1840.41,10,7,7.0,4.0,Yes,Tier 2,0.0,On-Time,Normal Order,1656.37,Standard Order
ORD1783,CUST118,Home,DEBIT CARD,2237.0,50,3,7.0,2.0,No,Tier 2,4.0,Severe Delay,Normal Order,1118.5,Standard Order
ORD1784,CUST276,Fashion,CREDIT CARD,794.11,10,4,7.0,4.0,No,Tier 2,3.0,Severe Delay,Normal Order,714.7,Standard Order
ORD1785,CUST199,Home,COD,3511.69,5,3,7.0,1.0,No,Tier 2,4.0,Severe Delay,Normal Order,3336.11,Standard Order
ORD1786,CUST239,Fashion,UPI,332.1,5,7,7.0,5.0,No,Tier 1,0.0,On-Time,Normal Order,315.5,Standard Order
ORD1787,CUST288, Home ,UPI,2669.07,0,7,7.0,4.0,No,Tier 2,0.0,On-Time,Normal Order,2669.07,Loyal & Satisfied
ORD1788,CUST332,Beauty,UPI,3163.38,15,6,7.0,4.0,Yes,Tier 2,1.0,Unknown Status,Normal Order,2688.87,Standard Order
ORD1789,CUST246,Beauty,CREDIT CARD,2749.47,0,6,7.0,5.0,No,Tier 1,1.0,Unknown Status,Normal Order,2749.47,Loyal & Satisfied
ORD1790,CUST175, Electronics ,DEBIT CARD,1278.39,50,6,7.0,4.0,No,Tier 1,1.0,Unknown Status,Normal Order,639.2,Standard Order
ORD1791,CUST108,Home,UPI,1065.41,10,2,7.0,4.0,Yes,Tier 3,5.0,Severe Delay,Normal Order,958.87,Standard Order
ORD1792,CUST298,Books,COD,8583.92,20,5,7.0,4.0,No,Tier 1,2.0,Unknown Status,High Value Order,6867.14,Loyal & Satisfied
ORD1793,CUST127,Electronics,CREDIT CARD,590.43,20,7,7.0,4.0,No,Tier 1,0.0,On-Time,Normal Order,472.34,Standard Order
ORD1794,CUST305,Home,UPI,1387.38,5,3,7.0,3.0,No,Tier 1,4.0,Severe Delay,Normal Order,1318.01,Standard Order
ORD1795,CUST322,Home,UPI,1866.07,20,3,7.0,4.0,No,Tier 2,4.0,Severe Delay,Normal Order,1492.86,Loyal & Satisfied
ORD1796,CUST227, Electronics ,CREDIT CARD,2010.3,20,3,7.0,4.0,No,Tier 1,4.0,Severe Delay,Normal Order,1608.24,Loyal & Satisfied
ORD1797,CUST151,Beauty,UPI,542.28,50,3,7.0,1.0,No,Tier 2,4.0,Severe Delay,Normal Order,271.14,Standard Order
ORD1798,CUST182,Home,DEBIT CARD,1791.95,20,6,7.0,4.0,No,Tier 1,1.0,Unknown Status,Normal Order,1433.56,Loyal & Satisfied
ORD1800,CUST210,Electronics,UPI,276.97,20,5,7.0,4.0,No,Tier 2,2.0,Unknown Status,Normal Order,221.58,Standard Order
ORD1801,CUST243, Beauty ,COD,3837.49,30,6,7.0,1.0,No,Tier 1,1.0,Unknown Status,Normal Order,2686.24,Standard Order
ORD1802,CUST216,Fashion,UPI,244.92,20,3,7.0,4.0,Yes,Tier 3,4.0,Severe Delay,Normal Order,195.94,Standard Order
ORD1803,CUST168,Books,COD,860.02,20,2,7.0,3.0,Yes,Tier 1,5.0,Severe Delay,Normal Order,688.02,Standard Order
ORD1804,CUST198,Home,CREDIT CARD,223.91,0,4,7.0,4.0,No,Tier 1,3.0,Severe Delay,Normal Order,223.91,Standard Order
ORD1805,CUST239,Books,DEBIT CARD,320.43,10,4,7.0,4.0,Yes,Tier 1,3.0,Severe Delay,Normal Order,288.39,Standard Order
ORD1806,CUST124,Beauty,UPI,3831.52,5,4,7.0,5.0,No,Tier 1,3.0,Severe Delay,Normal Order,3639.94,Loyal & Satisfied
ORD1807,CUST279,Home,UPI,857.43,0,6,7.0,5.0,No,Tier 3,1.0,Unknown Status,Normal Order,857.43,Standard Order
ORD1808,CUST222,Beauty,UPI,1029.48,15,3,7.0,4.0,No,Tier 3,4.0,Severe Delay,Normal Order,875.06,Standard Order
ORD1809,CUST312,Fashion,CREDIT CARD,563.77,10,7,7.0,1.0,No,Tier 1,0.0,On-Time,Normal Order,507.39,Standard Order
